age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,split,capital_gain_topcoded,hours_iqr_outlier,high_sampling_weight,income_binary,net_capital,has_capital_gain,has_capital_loss,log_capital_gain,log_fnlwgt,age_group,hours_group,is_united_states,is_married,workclass_simplified,workclass_code,education_code,marital_status_code,occupation_code,relationship_code,race_code,sex_code,native_country_code,age_group_code,hours_group_code,workclass_simplified_code,age_z,education_num_z,hours_per_week_z,log_capital_gain_z,log_fnlwgt_z,net_capital_z
21,Unknown,262241,HS-grad,9,Never-married,Unknown,Other-relative,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.47702302055016,17-24,standard_40,1,0,Unpaid/Unknown,7,11,4,14,2,4,1,38,0,3,3,-1.2872946873896012,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.7832394889668663,-0.13268256725509925
27,Self-emp-not-inc,420054,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,9562,0,50,United-States,>50K,train,0,0,0,1,9562,1,0,9.165656764349542,12.94814093406699,25-34,overtime,1,0,Self-employed,5,11,4,2,4,4,1,38,1,0,2,-0.8496216667338333,-0.4196853759132791,0.7727449463397196,3.4490097774180764,1.530177024875861,1.146060641409579
27,Private,86681,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.370001528757436,25-34,standard_40,1,0,Private,3,9,4,7,1,4,0,38,1,3,1,-0.8496216667338333,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-0.97189628820077,-0.13268256725509925
19,Private,187161,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.139729830967084,17-24,reduced,1,0,Private,3,15,4,11,3,4,0,38,0,2,1,-1.433185694274857,-0.030615176983380503,-1.244876563778381,-0.2980141118316148,0.24847539556741696,-0.13268256725509925
44,State-gov,691903,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,>50K,train,0,1,1,1,0,0,0,0.0,13.447202496652443,35-44,very_high,1,1,Government,6,12,2,9,0,2,1,38,2,4,0,0.3904518917908423,1.5256656187362139,1.5797935503869598,-0.2980141118316148,2.3214180350972957,-0.13268256725509925
36,Private,219483,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.299034615902046,35-44,standard_40,1,0,Private,3,15,4,0,1,4,0,38,2,3,1,-0.19311213575018155,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.5010463976538876,-0.13268256725509925
45,Private,199058,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K,train,0,0,0,1,7298,1,0,8.895492631451633,12.201356542176464,45-54,overtime,1,1,Private,3,12,2,3,0,4,1,38,3,0,1,0.46339739523347023,1.5256656187362139,0.7727449463397196,3.3385636319847944,0.34618194099102884,0.8432919084649199
29,Private,192010,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Poland,<=50K,train,0,1,0,0,0,0,0,0.0,12.165307941035481,25-34,very_high,0,0,Private,3,9,4,9,1,4,0,30,1,4,1,-0.7037306598485774,1.1365954198063153,1.5797935503869598,-0.2980141118316148,0.2890284077954579,-0.13268256725509925
34,Federal-gov,419691,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,54,United-States,>50K,train,0,1,0,1,7298,1,0,8.895492631451633,12.9472763879058,25-34,very_high,1,1,Government,0,9,2,10,0,4,1,38,1,4,0,-0.3390031426354375,1.1365954198063153,1.0955643879586157,3.3385636319847944,1.5288063234849978,0.8432919084649199
28,Local-gov,356089,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.782938786872124,25-34,overtime,1,0,Government,1,9,4,9,2,4,1,38,1,0,0,-0.7766761632912054,1.1365954198063153,0.7727449463397196,-0.2980141118316148,1.268256004230571,-0.13268256725509925
34,Private,684015,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,El-Salvador,<=50K,train,0,0,1,0,0,0,0,0.0,13.43573658814397,25-34,standard_40,0,0,Private,3,4,4,5,3,4,1,7,1,3,1,-0.3390031426354375,-2.7541065694926705,-0.03430365770752064,-0.2980141118316148,2.303239321865304,-0.13268256725509925
18,Private,36882,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,10.515506019264599,17-24,part_time,1,0,Private,3,11,4,0,3,4,0,38,0,1,1,-1.5061311977174852,-0.4196853759132791,-1.648400865802001,-0.2980141118316148,-2.3266627956795407,-0.13268256725509925
39,Private,203180,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,0,0,45,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.22185248637769,35-44,overtime,1,0,Private,3,15,0,4,4,4,0,38,2,0,1,0.025724374577702387,-0.030615176983380503,0.36922064431609947,-0.2980141118316148,0.3786773940794309,-0.13268256725509925
34,Private,183811,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.121668775129441,25-34,standard_40,1,0,Private,3,15,4,5,1,4,1,38,1,3,1,-0.3390031426354375,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.21984035504734956,-0.13268256725509925
35,Local-gov,103966,Masters,14,Divorced,Adm-clerical,Unmarried,White,Female,0,0,41,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.551828820078464,35-44,overtime,1,0,Government,1,12,0,0,4,4,0,38,2,0,0,-0.2660576391928095,1.5256656187362139,0.04640120269720339,-0.2980141118316148,-0.6836168043524364,-0.13268256725509925
24,Private,304602,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.62676456837697,17-24,standard_40,1,0,Private,3,11,4,5,3,4,1,38,0,3,1,-1.0684581770617172,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.020648382893293,-0.13268256725509925
41,Private,57233,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,10.954903406373264,35-44,very_high,1,1,Private,3,9,2,11,0,4,1,38,2,4,1,0.17161538146295835,1.1365954198063153,2.3868421544342002,-0.2980141118316148,-1.6300168134416515,-0.13268256725509925
50,State-gov,289207,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,United-States,>50K,train,0,0,0,1,-1902,0,1,0.0,12.574901431401436,45-54,overtime,1,1,Government,6,10,2,9,0,4,1,38,3,0,0,0.8281249124466101,2.303806016596011,0.36922064431609947,-0.2980141118316148,0.9384215716734897,-0.38704039855401356
68,Private,224019,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.31949061256573,65+,reduced,1,0,Private,3,15,0,3,1,4,1,38,5,2,1,2.1411439744139136,-0.030615176983380503,-0.8413522617547609,-0.2980141118316148,0.5334785156102522,-0.13268256725509925
35,Private,267966,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.498619117582981,35-44,overtime,1,0,Private,3,1,4,6,1,4,1,38,2,0,1,-0.2660576391928095,-1.1978257737730762,0.7727449463397196,-0.2980141118316148,0.8174791878620582,-0.13268256725509925
47,Private,214800,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.277467297099491,45-54,standard_40,1,1,Private,3,8,2,5,0,4,1,38,3,3,1,0.6092884021187263,0.35845502194651807,-0.03430365770752064,-0.2980141118316148,0.4668523254262163,-0.13268256725509925
43,Local-gov,241528,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.394744827681135,35-44,standard_40,1,0,Government,1,12,0,9,4,4,0,38,2,3,0,0.3175063883482143,1.5256656187362139,-0.03430365770752064,-0.2980141118316148,0.6527908923896983,-0.13268256725509925
35,Private,197365,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.19281515203825,35-44,standard_40,1,1,Private,3,11,2,4,0,4,1,38,2,3,1,-0.2660576391928095,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.3326399280044068,-0.13268256725509925
34,Private,296724,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,17,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.600561062924706,25-34,part_time,1,0,Private,3,15,4,3,1,4,0,38,1,1,1,-0.3390031426354375,-0.030615176983380503,-1.8905154470161731,-0.2980141118316148,0.9791038327220065,-0.13268256725509925
26,Private,136226,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.822077890936479,25-34,standard_40,1,0,Private,3,11,4,2,3,4,1,38,1,3,1,-0.9225671701764613,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.2551483269779935,-0.13268256725509925
50,Private,40623,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.612114303944459,45-54,standard_40,1,0,Private,3,15,0,11,1,4,0,38,3,3,1,0.8281249124466101,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-2.173494444324564,-0.13268256725509925
22,Private,264874,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.4870132955706,17-24,standard_40,1,0,Private,3,11,4,2,3,4,0,38,0,3,1,-1.2143491839469733,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.7990786476843036,-0.13268256725509925
20,Private,112847,HS-grad,9,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.63379705944796,17-24,standard_40,1,0,Private,3,11,4,4,3,1,1,38,0,3,1,-1.3602401908322292,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.5536596259458395,-0.13268256725509925
18,Unknown,236090,HS-grad,9,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.371972602906125,17-24,standard_40,1,0,Unpaid/Unknown,7,11,4,14,3,4,0,38,0,3,3,-1.5061311977174852,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.6166864926787229,-0.13268256725509925
52,Self-emp-not-inc,89028,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.396717438335704,45-54,standard_40,1,1,Self-employed,5,11,2,2,0,1,1,38,3,3,2,0.9740159193318662,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.929539342949003,-0.13268256725509925
71,State-gov,210673,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,28,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.258067193981608,65+,reduced,1,1,Government,6,11,2,10,0,4,1,38,5,2,0,2.3599804847417976,-0.4196853759132791,-1.002761982564209,-0.2980141118316148,0.43609428205002354,-0.13268256725509925
55,Private,60193,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.005327958555663,55-64,standard_40,1,0,Private,3,11,0,0,1,4,0,38,4,3,1,1.19285242965975,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-1.5500708175968338,-0.13268256725509925
17,Private,216137,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.28367237155257,17-24,part_time,1,0,Private,3,1,4,11,3,4,0,38,0,1,1,-1.5790767011601132,-1.1978257737730762,-2.6168591906586895,-0.2980141118316148,0.4766902086591329,-0.13268256725509925
36,Private,139743,Some-college,10,Widowed,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.847567456285287,35-44,standard_40,1,0,Private,3,15,6,9,3,4,0,38,2,3,1,-0.19311213575018155,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-0.21473569865973308,-0.13268256725509925
25,Unknown,32276,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.38211018126202,25-34,standard_40,1,1,Unpaid/Unknown,7,9,2,14,0,4,1,38,1,3,3,-0.9955126736190893,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-2.538156257675871,-0.13268256725509925
39,Local-gov,423605,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1848,40,Nicaragua,>50K,train,0,0,0,1,-1848,0,1,0.0,12.956559056915024,35-44,standard_40,0,1,Government,1,2,2,13,0,4,1,26,2,3,0,0.025724374577702387,-0.8087555748431777,-0.03430365770752064,-0.2980141118316148,1.5435236027848873,-0.3798188828389024
27,Private,298871,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,train,0,0,0,0,0,0,0,0.0,12.607770667069094,25-34,standard_40,0,0,Private,3,9,4,7,1,1,1,29,1,3,1,-0.8496216667338333,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.9905343553151484,-0.13268256725509925
42,Private,318255,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.670611369344842,35-44,standard_40,1,0,Private,3,11,0,0,4,4,0,38,2,3,1,0.24456088490558633,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.090165632254401,-0.13268256725509925
22,Private,347867,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,1719,40,United-States,<=50K,train,0,0,0,0,-1719,0,1,0.0,12.75957837645542,17-24,standard_40,1,1,Private,3,11,3,11,1,4,1,38,0,3,1,-1.2143491839469733,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.2312190610495655,-0.36256748418613693
57,Private,279636,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.541247612489416,55-64,standard_40,1,0,Private,3,8,4,2,1,4,1,38,4,3,1,1.338743436545006,0.35845502194651807,-0.03430365770752064,-0.2980141118316148,0.8850648644652552,-0.13268256725509925
34,Private,405386,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,28,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.912597445391649,25-34,reduced,1,0,Private,3,15,4,2,1,2,1,38,1,2,1,-0.3390031426354375,-0.030615176983380503,-1.002761982564209,-0.2980141118316148,1.4738243261415136,-0.13268256725509925
31,Private,297188,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.60212357902772,25-34,very_high,1,0,Private,3,12,4,9,1,4,0,38,1,4,1,-0.5578396529633214,1.5256656187362139,1.5797935503869598,-0.2980141118316148,0.9815811359497514,-0.13268256725509925
24,Private,182342,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.113644807784068,17-24,standard_40,1,0,Private,3,9,4,11,3,4,1,38,0,3,1,-1.0684581770617172,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.20711869402531918,-0.13268256725509925
41,Self-emp-not-inc,229148,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,60,Jamaica,<=50K,train,0,1,0,0,0,0,0,0.0,12.342127725974006,35-44,very_high,0,0,Self-employed,5,11,4,7,1,2,1,22,2,4,2,0.17161538146295835,-0.4196853759132791,1.5797935503869598,-0.2980141118316148,0.5693687019609485,-0.13268256725509925
30,Private,189620,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,6849,0,40,England,<=50K,train,0,0,0,0,6849,1,0,8.83200393125627,12.15278262216335,25-34,standard_40,0,0,Private,3,15,0,9,1,4,0,8,1,3,1,-0.6307851564059495,-0.030615176983380503,-0.03430365770752064,3.3126087350858904,0.26917004421725055,0.7832463426114958
17,Private,413557,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,32,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.93255304963129,17-24,reduced,1,0,Private,3,1,4,0,3,4,0,38,0,2,1,-1.5790767011601132,-1.1978257737730762,-0.6799425409453128,-0.2980141118316148,1.5054630930630775,-0.13268256725509925
26,Self-emp-inc,246025,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,20,Honduras,<=50K,train,0,1,0,0,0,0,0,0.0,12.413192500386504,25-34,part_time,0,0,Self-employed,4,11,5,11,4,4,0,15,1,1,2,-0.9225671701764613,-0.4196853759132791,-1.648400865802001,-0.2980141118316148,0.6820388976097579,-0.13268256725509925
32,Private,390997,1st-4th,2,Never-married,Farming-fishing,Not-in-family,Other,Male,0,0,50,Mexico,<=50K,train,0,0,0,0,0,0,0,0.0,12.876457723864906,25-34,overtime,0,0,Private,3,3,4,4,1,3,1,25,1,0,1,-0.4848941495206935,-3.143176768422569,0.7727449463397196,-0.2980141118316148,1.4165263254263314,-0.13268256725509925
55,Private,102058,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.533306356412014,55-64,overtime,1,1,Private,3,0,2,3,0,4,1,38,4,0,1,1.19285242965975,-1.5868959727029748,0.36922064431609947,-0.2980141118316148,-0.7129833874795878,-0.13268256725509925
19,Private,247298,12th,8,Married-spouse-absent,Other-service,Own-child,Other,Female,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.418353409829678,17-24,part_time,1,1,Private,3,2,3,7,3,3,0,38,0,1,1,-1.433185694274857,-0.8087555748431777,-1.648400865802001,-0.2980141118316148,0.6902213013603544,-0.13268256725509925
28,Private,140108,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.850175970090502,25-34,overtime,1,0,Private,3,12,0,9,1,4,0,38,1,0,1,-0.7766761632912054,1.5256656187362139,0.7727449463397196,-0.2980141118316148,-0.21060001029350675,-0.13268256725509925
55,Unknown,216941,HS-grad,9,Married-civ-spouse,Unknown,Wife,White,Female,2885,0,40,United-States,<=50K,train,0,0,0,0,2885,1,0,7.9676267393338165,12.287385315690646,55-64,standard_40,1,1,Unpaid/Unknown,7,11,2,14,5,4,0,38,4,3,3,1.19285242965975,-0.4196853759132791,-0.03430365770752064,2.959241587403282,0.4825769246295784,0.253133596413338
49,Private,81654,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,train,0,1,0,1,0,0,0,0.0,11.310258333510843,45-54,very_high,1,1,Private,3,14,2,9,0,4,1,38,3,4,1,0.7551794090039822,1.9147358176661124,1.5797935503869598,-0.2980141118316148,-1.0666165986888707,-0.13268256725509925
23,Private,177526,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.086877989005703,17-24,standard_40,1,0,Private,3,9,4,3,1,4,1,38,0,3,1,-1.1414036805043453,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.16468103438892756,-0.13268256725509925
43,Private,64631,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.076464923159545,35-44,standard_40,1,1,Private,3,11,2,2,0,4,1,38,2,3,1,0.3175063883482143,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-1.4372861674513433,-0.13268256725509925
40,Private,110028,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.60849924639223,35-44,standard_40,1,1,Private,3,15,2,2,0,4,1,38,2,3,1,0.09866987802033036,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-0.5937682391095359,-0.13268256725509925
41,Private,203761,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.224707925074346,35-44,standard_40,1,1,Private,3,9,2,9,0,4,1,38,2,3,1,0.17161538146295835,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.3832045714225683,-0.13268256725509925
23,Private,163870,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.006834811919893,17-24,standard_40,1,0,Private,3,15,4,2,3,4,1,38,0,3,1,-1.1414036805043453,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.03777596085330405,-0.13268256725509925
59,Federal-gov,117299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K,train,0,0,0,1,-1887,0,1,0.0,11.672490034641568,55-64,standard_40,1,1,Government,0,11,2,2,0,4,1,38,4,3,0,1.4846344434302619,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.4923135494777279,-0.3850344219664827
20,Private,50648,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.832674766145303,17-24,reduced,1,0,Private,3,11,4,5,3,4,1,38,0,2,1,-1.3602401908322292,-0.4196853759132791,-0.43782795973114075,-0.2980141118316148,-1.8238051554468613,-0.13268256725509925
21,Private,166517,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.022858690667483,17-24,standard_40,1,0,Private,3,11,4,2,3,4,1,38,0,3,1,-1.2872946873896012,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.06318114321642901,-0.13268256725509925
28,Unknown,173800,Bachelors,13,Married-spouse-absent,Unknown,Not-in-family,Asian-Pac-Islander,Female,0,0,10,Taiwan,<=50K,train,0,1,0,0,0,0,0,0.0,12.065666245536807,25-34,part_time,0,1,Unpaid/Unknown,7,9,3,14,1,1,0,35,1,1,3,-0.7766761632912054,1.1365954198063153,-2.4554494698492415,-0.2980141118316148,0.13105071182123107,-0.13268256725509925
44,Self-emp-inc,181762,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.110458919660402,35-44,overtime,1,1,Self-employed,4,15,2,3,0,4,1,38,2,0,2,0.3904518917908423,-0.030615176983380503,0.7727449463397196,-0.2980141118316148,0.20206760308503077,-0.13268256725509925
